Name,Train Size,Loss,Accuracy,Precision,Recall,PR AUC,ROC AUC,F1 Score
wgEncodeAwgTfbsUwK562CtcfUniPk,66655,0.08888012170791626,0.9686494469642639,0.9702187776565552,0.965894341468811,0.9935330152511597,0.99406498670578,0.9677039980888367
wgEncodeAwgTfbsHaibSknshNrsfPcr2xUniPk,29812,0.35906264185905457,0.8421617150306702,0.858818769454956,0.8283755779266357,0.9259458780288696,0.9253969788551331,0.8422440886497498
wgEncodeAwgTfbsHaibK562Egr1V0416101UniPk,56909,0.19469031691551208,0.9260899424552917,0.9313699007034302,0.9180678129196167,0.9769071340560913,0.9774960279464722,0.924225389957428
wgEncodeAwgTfbsSydhGm12878WhipIggmusUniPk,22151,0.48343995213508606,0.7667748928070068,0.7838348746299744,0.7440868616104126,0.8506914377212524,0.8501299023628235,0.7619786858558655
wgEncodeAwgTfbsHaibK562Fosl1sc183V0416101UniPk,17424,0.14406834542751312,0.9512861371040344,0.9597824215888977,0.9417581558227539,0.9858881831169128,0.9869659543037415,0.9501863718032837
wgEncodeAwgTfbsSydhK562CjunIfng30UniPk,13454,0.1982380747795105,0.9234421253204346,0.9364848732948303,0.9081836342811584,0.9746360778808594,0.9758264422416687,0.92153000831604
wgEncodeAwgTfbsHaibGm12878BatfPcr1xUniPk,50451,0.26929736137390137,0.8976751565933228,0.9055179357528687,0.8897046446800232,0.960171639919281,0.9608683586120605,0.8967010974884033
wgEncodeAwgTfbsUtaHuvecCmycUniPk,8149,0.23078352212905884,0.9057899713516235,0.9220851063728333,0.8904560804367065,0.9693925380706787,0.9693182706832886,0.9050046801567078
wgEncodeAwgTfbsSydhGm18526Pol2IggmusUniPk,25379,0.3680093586444855,0.8315756320953369,0.8241448402404785,0.8456810712814331,0.9171600341796875,0.9158346056938171,0.8339359164237976
wgEncodeAwgTfbsHaibGm12878P300Pcr1xUniPk,8050,0.3630136549472809,0.8604766726493835,0.8665344715118408,0.8518189787864685,0.9284080266952515,0.9308422803878784,0.857760488986969
wgEncodeAwgTfbsSydhGm18505NfkbTnfaIggrabUniPk,13831,0.3121531903743744,0.8708092570304871,0.8811566233634949,0.868839681148529,0.9443025588989258,0.9440017938613892,0.8742173910140991
wgEncodeAwgTfbsSydhHelas3CjunIggrabUniPk,34064,0.22501105070114136,0.9154053926467896,0.928914487361908,0.8999603986740112,0.9705773591995239,0.9712470173835754,0.9135470986366272
wgEncodeAwgTfbsSydhShsy5yGata3sc269sc269UcdUniPk,24931,0.42992928624153137,0.8156460523605347,0.8262496590614319,0.8054465651512146,0.8905239701271057,0.8930519819259644,0.8144558668136597
wgEncodeAwgTfbsHaibK562CtcfcPcr1xUniPk,70409,0.1005912721157074,0.9650617837905884,0.9611759185791016,0.9685014486312866,0.9921122789382935,0.9926891326904297,0.9645637273788452
wgEncodeAwgTfbsSydhH1hescMaxUcdUniPk,17538,0.2856738269329071,0.8856231570243835,0.9018583297729492,0.8739161491394043,0.9531847834587097,0.9546772241592407,0.8869614005088806
wgEncodeAwgTfbsHaibK562Six5Pcr1xUniPk,6506,0.2323153018951416,0.9003058075904846,0.9230188727378845,0.8724919557571411,0.968895673751831,0.9675876498222351,0.8964564800262451
wgEncodeAwgTfbsHaibGm12878Mta3sc81325V0422111UniPk,18772,0.39259761571884155,0.8281881809234619,0.8363714814186096,0.8083473443984985,0.9088212847709656,0.9090272188186646,0.8202829957008362
wgEncodeAwgTfbsHaibHepg2Ctcfsc5916V0416101UniPk,86117,0.07944825291633606,0.9725016355514526,0.9679049253463745,0.9769917130470276,0.9947834610939026,0.9951738119125366,0.9722447395324707
wgEncodeAwgTfbsSydhHelas3TbpIggrabUniPk,28711,0.3531273901462555,0.8410863280296326,0.8536717891693115,0.823972761631012,0.9249517917633057,0.9245836138725281,0.836638331413269
wgEncodeAwgTfbsSydhHelas3Irf3IggrabUniPk,2457,0.23592957854270935,0.9219512343406677,0.9439611434936523,0.9002896547317505,0.9705120921134949,0.9735448956489563,0.9215034246444702
wgEncodeAwgTfbsHaibHepg2Zbtb7aV0416101UniPk,14581,0.3836374282836914,0.8483685255050659,0.8537164330482483,0.836746335029602,0.9257049560546875,0.9261041283607483,0.8441987633705139
wgEncodeAwgTfbsSydhHelas3Mxi1af4185IggrabUniPk,18822,0.3095739185810089,0.8633949160575867,0.8756914138793945,0.8496903777122498,0.9432249665260315,0.9426841735839844,0.8616409301757812
wgEncodeAwgTfbsSydhK562Ubtfsab1404509IggmusUniPk,21627,0.36670807003974915,0.8390018343925476,0.8494409918785095,0.8290846943855286,0.9223153591156006,0.9210624098777771,0.837803304195404
wgEncodeAwgTfbsUtaGm12878CtcfUniPk,75080,0.07839085906744003,0.9731518626213074,0.9701122641563416,0.9761810302734375,0.9953896999359131,0.9956425428390503,0.9729446172714233
wgEncodeAwgTfbsBroadK562Plu1UniPk,24093,0.39280417561531067,0.8302105665206909,0.8301647305488586,0.8263844847679138,0.9044849872589111,0.9042847156524658,0.826998233795166
wgEncodeAwgTfbsSydhGm12878Ikzf1iknuclaUniPk,14196,0.43565329909324646,0.801182746887207,0.8191002607345581,0.7724233269691467,0.8822299242019653,0.8822109699249268,0.7942671775817871
wgEncodeAwgTfbsSydhMcf10aesStat3Etoh01bUniPk,70045,0.2105705738067627,0.917059600353241,0.9190212488174438,0.912555456161499,0.9735969305038452,0.973915159702301,0.9151526689529419
wgEncodeAwgTfbsHaibH1hescUsf1Pcr1xUniPk,40721,0.10914311558008194,0.9626186490058899,0.9607539176940918,0.9632382392883301,0.990800142288208,0.9914677739143372,0.9617425203323364
wgEncodeAwgTfbsHaibSknshraYy1sc281V0416102UniPk,24392,0.28187617659568787,0.8824107646942139,0.8968707919120789,0.8668660521507263,0.9534791111946106,0.9535349607467651,0.8809508681297302
wgEncodeAwgTfbsHaibA549Ets1V0422111Etoh02UniPk,8617,0.29617801308631897,0.8674364686012268,0.8858139514923096,0.8362109065055847,0.9479614496231079,0.9463393688201904,0.8596519231796265
wgEncodeAwgTfbsSydhImr90CebpbIggrabUniPk,108123,0.16625991463661194,0.9378007650375366,0.9408787488937378,0.9336363077163696,0.9825191497802734,0.9831975102424622,0.936744749546051
wgEncodeAwgTfbsHaibEcc1EraaV0416102Bpa1hUniPk,6746,0.47872355580329895,0.8144208192825317,0.8137722015380859,0.8227611780166626,0.8924624919891357,0.8976653218269348,0.8173359036445618
wgEncodeAwgTfbsHaibK562NrsfV0416102UniPk,24821,0.27049076557159424,0.8950329422950745,0.9042608141899109,0.889140784740448,0.9586044549942017,0.9587512612342834,0.8960232138633728
wgEncodeAwgTfbsHaibH1hescAtf2sc81188V0422111UniPk,9454,0.3727515935897827,0.8355875015258789,0.8607274293899536,0.8098142147064209,0.9192376136779785,0.9171748757362366,0.8336163759231567
wgEncodeAwgTfbsHaibGm12878Pax5c20Pcr1xUniPk,39039,0.35574811697006226,0.851119339466095,0.8460142612457275,0.8517804145812988,0.9288510084152222,0.9287756085395813,0.8480215668678284
wgEncodeAwgTfbsHaibHepg2Yy1sc281V0416101UniPk,27805,0.29004916548728943,0.8777555227279663,0.8867605328559875,0.8599638938903809,0.9503107070922852,0.9503636360168457,0.872261643409729
wgEncodeAwgTfbsHaibGm12878SrfPcr2xUniPk,13357,0.3188280165195465,0.8828963041305542,0.8945837616920471,0.8636651635169983,0.9495677351951599,0.9517222046852112,0.8780471682548523
wgEncodeAwgTfbsSydhHepg2Grp20ForsklnUniPk,948,0.251833438873291,0.9033613204956055,0.9365384578704834,0.8681818246841431,0.9793960452079773,0.9783118963241577,0.9009790420532227
wgEncodeAwgTfbsUtaGm12878CmycUniPk,5828,0.33335086703300476,0.8641975522041321,0.8782146573066711,0.8381947875022888,0.9326290488243103,0.9329319000244141,0.8569671511650085
wgEncodeAwgTfbsHaibHepg2Hnf4asc8987V0416101UniPk,32673,0.2057172954082489,0.9197998046875,0.9189179539680481,0.921787679195404,0.9745153188705444,0.9752640724182129,0.9197969436645508
wgEncodeAwgTfbsSydhMcf7Gata3sc269UcdUniPk,18932,0.42540034651756287,0.8100758790969849,0.8234668970108032,0.7963898777961731,0.897176206111908,0.8974919319152832,0.8086375594139099
wgEncodeAwgTfbsSydhK562Ubfsc13125IggmusUniPk,9500,0.36696484684944153,0.8455387353897095,0.8301260471343994,0.8478922843933105,0.9232141971588135,0.9235822558403015,0.8378167748451233
wgEncodeAwgTfbsHaibK562Nr2f2sc271940V0422111UniPk,25917,0.310243159532547,0.8740615844726562,0.8869103789329529,0.8587943911552429,0.9456151723861694,0.9462072849273682,0.8717815279960632
wgEncodeAwgTfbsHaibHepg2P300V0416101UniPk,43624,0.2648243308067322,0.8925075531005859,0.8905817270278931,0.8951926231384277,0.957636296749115,0.9581756591796875,0.8920182585716248
wgEncodeAwgTfbsSydhH1hescNrf1IggrabUniPk,7004,0.20984917879104614,0.9126712083816528,0.9268781542778015,0.8976386189460754,0.9760549664497375,0.9763790965080261,0.9117408990859985
wgEncodeAwgTfbsSydhHepg2Mafkab50322IggrabUniPk,96188,0.0988844484090805,0.9661927819252014,0.9630752801895142,0.9699879884719849,0.9922659993171692,0.9929695725440979,0.9662332534790039
wgEncodeAwgTfbsHaibGm12891Taf1Pcr1xUniPk,18597,0.3622172474861145,0.8380236029624939,0.8414804339408875,0.8355773687362671,0.9207581281661987,0.9198086261749268,0.8371372222900391
wgEncodeAwgTfbsHaibA549Taf1V0422111Etoh02UniPk,15684,0.4017738699913025,0.8144277334213257,0.8237008452415466,0.8009288907051086,0.9031467437744141,0.9010922908782959,0.8110812902450562
wgEncodeAwgTfbsBroadHsmmCtcfUniPk,78696,0.10245093703269958,0.9637652039527893,0.9644323587417603,0.9618915319442749,0.9920969605445862,0.9925281405448914,0.9627481698989868
wgEncodeAwgTfbsSydhHelas3JundIggrabUniPk,49117,0.17118914425373077,0.9348833560943604,0.9395958781242371,0.9298582077026367,0.981614351272583,0.9817808270454407,0.9342437386512756
wgEncodeAwgTfbsSydhMcf10aesCfosTam112hHvdUniPk,142634,0.16183584928512573,0.9385893940925598,0.9383125901222229,0.9387533068656921,0.9827650785446167,0.9833801984786987,0.9380050897598267
wgEncodeAwgTfbsSydhK562Tf3c110UniPk,2644,0.19280508160591125,0.9415760636329651,0.9483996033668518,0.9295318722724915,0.9794344305992126,0.9803394675254822,0.9388442039489746
wgEncodeAwgTfbsUwA549CtcfUniPk,70327,0.09645697474479675,0.9673716425895691,0.9727997183799744,0.9602982997894287,0.993019700050354,0.9933632612228394,0.9662574529647827
wgEncodeAwgTfbsUwHffmycCtcfUniPk,67803,0.11860182136297226,0.9603966474533081,0.9668367505073547,0.953568160533905,0.9896376729011536,0.9902259111404419,0.9598888754844666
wgEncodeAwgTfbsSydhGm12878MaxIggmusUniPk,19740,0.3566541075706482,0.8414016366004944,0.8480991721153259,0.8328695297241211,0.9247983694076538,0.9241399168968201,0.8391714692115784
wgEncodeAwgTfbsSydhH1hescCjunIggrabUniPk,3400,0.26651760935783386,0.8929411768913269,0.9095788598060608,0.8893266916275024,0.9624382257461548,0.9611702561378479,0.8983692526817322
wgEncodeAwgTfbsBroadK562Pol2bUniPk,17681,0.404426246881485,0.8153672218322754,0.8242294788360596,0.8007740378379822,0.9015531539916992,0.9013721346855164,0.8109117150306702
wgEncodeAwgTfbsHaibHepg2Bhlhe40V0416101UniPk,4529,0.24234719574451447,0.9099735021591187,0.9188623428344727,0.9010574817657471,0.9656304717063904,0.9670760631561279,0.90940260887146
wgEncodeAwgTfbsHaibA549Creb1sc240V0416102Dex100nmUniPk,24899,0.2477162927389145,0.8938664197921753,0.8999341726303101,0.8878210186958313,0.9636161923408508,0.9631833434104919,0.8929600119590759
wgEncodeAwgTfbsSydhHelas3Elk4UcdUniPk,9160,0.26489436626434326,0.8926701545715332,0.90019291639328,0.8845301866531372,0.9575040936470032,0.9575725197792053,0.8915921449661255
wgEncodeAwgTfbsSydhHelas3Nrf1IggmusUniPk,4501,0.1788780242204666,0.9280639290809631,0.9308144450187683,0.923959493637085,0.9811243414878845,0.9810975193977356,0.9266804456710815
wgEncodeAwgTfbsSydhK562Stat2Ifna30UniPk,4794,0.3286372423171997,0.8609492182731628,0.878419041633606,0.8552501797676086,0.9393268823623657,0.9400834441184998,0.8649953603744507
wgEncodeAwgTfbsUwBe2cCtcfUniPk,84402,0.107029028236866,0.9623352289199829,0.9690335988998413,0.9556006193161011,0.9915746450424194,0.9919268488883972,0.961975634098053
wgEncodeAwgTfbsHaibK562Thap1sc98174V0416101UniPk,5475,0.2771216332912445,0.8879184722900391,0.896636962890625,0.8692821860313416,0.9552150368690491,0.9546533226966858,0.8806408047676086
wgEncodeAwgTfbsSydhGm12878Corestsc30189IggmusUniPk,2196,0.42650163173675537,0.8690909147262573,0.8601472973823547,0.8407176733016968,0.9320002198219299,0.9363884329795837,0.8483191728591919
wgEncodeAwgTfbsSydhHepg2Rad21IggrabUniPk,57784,0.1279020607471466,0.9547430276870728,0.9637145400047302,0.9463317394256592,0.989173412322998,0.9895697832107544,0.9546535611152649
wgEncodeAwgTfbsBroadH1hescEzh239875UniPk,7205,0.4691886007785797,0.7846068739891052,0.8145949244499207,0.7671567797660828,0.8666418790817261,0.8678414225578308,0.7889927625656128
wgEncodeAwgTfbsSydhGm12878NfyaIggmusUniPk,2878,0.23110690712928772,0.9111111164093018,0.9257141947746277,0.880002498626709,0.9692295789718628,0.9708092212677002,0.9014812111854553
wgEncodeAwgTfbsUwSaecCtcfUniPk,65535,0.08361304551362991,0.9699398875236511,0.9712288975715637,0.9687387347221375,0.995021641254425,0.9952383637428284,0.9697049856185913
wgEncodeAwgTfbsSydhK562CjunIfna30UniPk,13856,0.19484764337539673,0.9276657104492188,0.9426248669624329,0.9036086201667786,0.976180374622345,0.9765523672103882,0.9218855500221252
wgEncodeAwgTfbsSydhGm10847Pol2IggmusUniPk,15174,0.3436674475669861,0.849618136882782,0.8489919304847717,0.8492995500564575,0.9298398494720459,0.9289419651031494,0.8482749462127686
wgEncodeAwgTfbsBroadHmecEzh239875UniPk,7285,0.5383602976799011,0.7445175647735596,0.7668412327766418,0.7057952284812927,0.8184438943862915,0.8209056854248047,0.7336774468421936
wgEncodeAwgTfbsSydhHepg2Corestsc30189IggrabUniPk,8514,0.32529741525650024,0.8576796650886536,0.8666253089904785,0.8437312841415405,0.9376007318496704,0.9372074604034424,0.8539745211601257
wgEncodeAwgTfbsUwAg09309CtcfUniPk,67628,0.0934661328792572,0.9686359763145447,0.9744336009025574,0.9626859426498413,0.9931294918060303,0.9935293793678284,0.9682861566543579
wgEncodeAwgTfbsSydhImr90Rad21IggrabUniPk,57975,0.13912367820739746,0.9482948184013367,0.9575570225715637,0.937046468257904,0.987276554107666,0.9877002835273743,0.9467758536338806
wgEncodeAwgTfbsSydhMcf10aesE2f4TamHvdUniPk,24165,0.24932809174060822,0.9014526009559631,0.9083535075187683,0.8907948136329651,0.9663391709327698,0.9668309092521667,0.8988804817199707
wgEncodeAwgTfbsSydhK562Pol2Ifna30UniPk,21424,0.39848482608795166,0.8180462121963501,0.8244336247444153,0.8030378222465515,0.901597261428833,0.9002172946929932,0.8127750158309937
wgEncodeAwgTfbsSydhGm12878Nfe2sc22827UniPk,1209,0.1676354557275772,0.9207921028137207,0.9235042929649353,0.9328872561454773,0.9862201809883118,0.9856658577919006,0.9280049800872803
wgEncodeAwgTfbsSydhGm12878Rad21IggrabUniPk,50951,0.12497574090957642,0.9561032652854919,0.971254289150238,0.940239667892456,0.98926842212677,0.989704430103302,0.9551154971122742
wgEncodeAwgTfbsUwHcpeCtcfUniPk,94296,0.10496867448091507,0.9623333811759949,0.964333176612854,0.9608896970748901,0.9922199249267578,0.9925532341003418,0.9622591137886047
wgEncodeAwgTfbsHaibK562Elf1sc631V0416102UniPk,43190,0.19288714230060577,0.9283937215805054,0.9235527515411377,0.9322338104248047,0.9772690534591675,0.9777193069458008,0.9272276759147644
wgEncodeAwgTfbsSydhH1hescTbpIggrabUniPk,26922,0.34113606810569763,0.8458797335624695,0.8523154854774475,0.8361351490020752,0.9293921589851379,0.9278932213783264,0.8429396152496338
wgEncodeAwgTfbsSydhH1hescCebpbIggrabUniPk,23963,0.11775292456150055,0.9612618684768677,0.9591255784034729,0.9615052342414856,0.9898403882980347,0.9905394911766052,0.9601301550865173
wgEncodeAwgTfbsHaibGm12892Taf1V0416102UniPk,14763,0.33214491605758667,0.8492149710655212,0.8564988970756531,0.841292679309845,0.933788537979126,0.9324829578399658,0.8471419215202332
wgEncodeAwgTfbsSydhMcf10aesPol2TamUniPk,27773,0.3678780198097229,0.827938437461853,0.8448983430862427,0.8028780817985535,0.9175897240638733,0.9155883193016052,0.8222906589508057
wgEncodeAwgTfbsUtaHuvecCtcfUniPk,67816,0.06543686985969543,0.9778690934181213,0.9775218963623047,0.9787600040435791,0.9955083131790161,0.9960620999336243,0.9779770374298096
wgEncodeAwgTfbsHaibPanc1Sin3ak20V0416101UniPk,11288,0.406282901763916,0.818278431892395,0.8263818621635437,0.7902077436447144,0.8980617523193359,0.8971728086471558,0.8068692684173584
wgEncodeAwgTfbsSydhMcf10aesCmycEtoh01HvdUniPk,55146,0.264065146446228,0.8906601071357727,0.8899420499801636,0.8912231922149658,0.9595432281494141,0.9591941237449646,0.8896589875221252
wgEncodeAwgTfbsUtaH1hescPol2UniPk,20164,0.37486952543258667,0.8287752866744995,0.8398043513298035,0.8111170530319214,0.9130961894989014,0.9126467704772949,0.8242284059524536
wgEncodeAwgTfbsSydhGm12878Stat3IggmusUniPk,10182,0.4311203360557556,0.8013349175453186,0.8113380670547485,0.775682806968689,0.8859360218048096,0.8850343227386475,0.7908227443695068
wgEncodeAwgTfbsHaibA549GrPcr1xDex5nmUniPk,16025,0.3312598764896393,0.8693267107009888,0.8761855959892273,0.8624864816665649,0.9393435716629028,0.9411134719848633,0.8686415553092957
wgEncodeAwgTfbsSydhGm12878NfybIggmusUniPk,19426,0.24855153262615204,0.9008904099464417,0.9171028137207031,0.8816989660263062,0.963584303855896,0.9631783366203308,0.8981940746307373
wgEncodeAwgTfbsSydhK562Ccnt2UniPk,31329,0.3199228048324585,0.860497772693634,0.8710153698921204,0.8492113947868347,0.9385597109794617,0.9377694725990295,0.8590945601463318
wgEncodeAwgTfbsHaibHuvecPol24h8V0416101UniPk,50921,0.32789555191993713,0.8608101606369019,0.8698918223381042,0.8471938371658325,0.9359580874443054,0.9359413981437683,0.8574151396751404
wgEncodeAwgTfbsSydhMcf10aesPol2Etoh01UniPk,31274,0.2640469968318939,0.8870720267295837,0.9001352190971375,0.8725718259811401,0.9593552350997925,0.9582743644714355,0.8827353119850159
wgEncodeAwgTfbsSydhImr90MafkIggrabUniPk,62934,0.14275507628917694,0.9491321444511414,0.9493518471717834,0.948938250541687,0.9865140914916992,0.9871577024459839,0.9487512111663818
wgEncodeAwgTfbsHaibGm12878Pax5n19Pcr1xUniPk,30815,0.35804444551467896,0.8569770455360413,0.8629875183105469,0.8496716618537903,0.9309983253479004,0.9318263530731201,0.85528564453125
wgEncodeAwgTfbsSydhK562Atf106325UniPk,23135,0.24194632470607758,0.9082600474357605,0.9187602996826172,0.897855818271637,0.9652329683303833,0.9666092395782471,0.9076290130615234
wgEncodeAwgTfbsSydhHepg2Tr4UcdUniPk,4645,0.3187776207923889,0.8700516223907471,0.8566184043884277,0.8640583157539368,0.9485090970993042,0.9484586119651794,0.8593817949295044
wgEncodeAwgTfbsSydhHelas3Prdm19115IggrabUniPk,7147,0.301697701215744,0.891498863697052,0.8962954878807068,0.8839722871780396,0.9546492695808411,0.956511914730072,0.8892587423324585
wgEncodeAwgTfbsBroadHuvecPol2bUniPk,8330,0.4145576059818268,0.8190978765487671,0.8223474025726318,0.8144145011901855,0.8936564326286316,0.8941733837127686,0.8152812719345093
wgEncodeAwgTfbsHaibHepg2Pol2Pcr2xUniPk,37926,0.27243557572364807,0.885308027267456,0.8901064991950989,0.8802320957183838,0.9568270444869995,0.9559422135353088,0.8818044662475586
wgEncodeAwgTfbsSydhH1hescSin3anb6001263IggrabUniPk,33687,0.361605167388916,0.8455786108970642,0.8527536392211914,0.8376925587654114,0.923922598361969,0.9237541556358337,0.8440945148468018
wgEncodeAwgTfbsHaibK562SrfV0416101UniPk,7253,0.2923217713832855,0.8797194957733154,0.8850244283676147,0.8694767355918884,0.9568120241165161,0.9566115140914917,0.8766402006149292
wgEncodeAwgTfbsHaibGm12878Bclaf101388V0416101UniPk,9615,0.3276553750038147,0.8541147112846375,0.8737663626670837,0.8295129537582397,0.935950756072998,0.9342508316040039,0.8500726819038391
wgEncodeAwgTfbsSydhGm12878Bhlhe40cIggmusUniPk,21898,0.2698063552379608,0.8943237662315369,0.8975766897201538,0.8910273909568787,0.9574894905090332,0.9591391682624817,0.8936244249343872
wgEncodeAwgTfbsHaibHepg2Tcf12Pcr1xUniPk,3282,0.32649898529052734,0.8698296546936035,0.8811982274055481,0.8632195591926575,0.9463064670562744,0.945664644241333,0.8712251782417297
wgEncodeAwgTfbsSydhGm12878Usf2IggmusUniPk,14118,0.22217026352882385,0.9202037453651428,0.9311761856079102,0.9060505628585815,0.9711282849311829,0.9719410538673401,0.9179715514183044
wgEncodeAwgTfbsSydhK562CmycIggrabUniPk,37745,0.2839595079421997,0.8802921175956726,0.8802223205566406,0.880196213722229,0.9526406526565552,0.9523313641548157,0.8794112205505371
wgEncodeAwgTfbsHaibGm12891Pu1Pcr1xUniPk,75463,0.13023331761360168,0.9528936147689819,0.9500836133956909,0.9558588862419128,0.9882670044898987,0.989065945148468,0.9526196122169495
wgEncodeAwgTfbsSydhK562Bhlhe40nb100IggrabUniPk,35183,0.255594402551651,0.8969703912734985,0.8988255858421326,0.8954036831855774,0.9628734588623047,0.9624578952789307,0.8964972496032715
wgEncodeAwgTfbsHaibA549Pol2Pcr2xEtoh02UniPk,38565,0.2700585424900055,0.8864389061927795,0.8943609595298767,0.8745571970939636,0.9570618867874146,0.9560856819152832,0.8813876509666443
wgEncodeAwgTfbsSydhK562CmycIfna30UniPk,12172,0.33668190240859985,0.8575180768966675,0.8465521931648254,0.8695011734962463,0.9359664916992188,0.9360133409500122,0.857426106929779
wgEncodeAwgTfbsUwCaco2CtcfUniPk,72587,0.08555597066879272,0.9702573418617249,0.9671005606651306,0.9736509323120117,0.9942771196365356,0.9946547746658325,0.9701923131942749
wgEncodeAwgTfbsHaibGm12878Six5Pcr1xUniPk,7575,0.21551014482975006,0.9129746556282043,0.9272544980049133,0.8983746767044067,0.9722463488578796,0.9724864363670349,0.9118329882621765
wgEncodeAwgTfbsSydhK562Corestab24166IggrabUniPk,10063,0.35454797744750977,0.8478951454162598,0.86766517162323,0.8315352201461792,0.9294919967651367,0.9289615750312805,0.8481029272079468
wgEncodeAwgTfbsHaibPanc1Pol24h8V0416101UniPk,16123,0.3786983788013458,0.8313910365104675,0.8500078916549683,0.8095957040786743,0.9140896797180176,0.9127720594406128,0.8275772929191589
wgEncodeAwgTfbsUwHuvecCtcfUniPk,58682,0.07320551574230194,0.9740180373191833,0.9702407717704773,0.9781693816184998,0.9957938194274902,0.9961376786231995,0.9739941954612732
wgEncodeAwgTfbsSydhK562Corestsc30189IggrabUniPk,56150,0.27034249901771545,0.8920515179634094,0.8992086052894592,0.8815956711769104,0.9565278887748718,0.9569790959358215,0.8894993662834167
wgEncodeAwgTfbsBroadDnd41Ezh239875UniPk,2680,0.5590487122535706,0.7779433727264404,0.7942835688591003,0.7665510773658752,0.862288236618042,0.8615419864654541,0.7774589657783508
wgEncodeAwgTfbsBroadH1hescChd1a301218aUniPk,11274,0.5076425075531006,0.7605533599853516,0.7799400687217712,0.748292863368988,0.8334130048751831,0.8362348675727844,0.7625578045845032
wgEncodeAwgTfbsSydhH1hescBrca1IggrabUniPk,3164,0.2361360341310501,0.8977272510528564,0.9065718054771423,0.8867016434669495,0.967348575592041,0.966349184513092,0.8954735398292542
wgEncodeAwgTfbsUwHcmCtcfUniPk,78310,0.1294209361076355,0.9542241096496582,0.9590117335319519,0.9483676552772522,0.988506555557251,0.9888200759887695,0.9532865285873413
wgEncodeAwgTfbsHaibHepg2Cebpdsc636V0416101UniPk,17986,0.2624492943286896,0.8928886651992798,0.9019978642463684,0.8887579441070557,0.9586628079414368,0.9586679339408875,0.8943421840667725
wgEncodeAwgTfbsHaibT47dEralphaaPcr2xGen1hUniPk,16490,0.41032353043556213,0.8282535076141357,0.8316282629966736,0.8208967447280884,0.910895824432373,0.9116715788841248,0.824443519115448
wgEncodeAwgTfbsSydhK562Smc3ab9263IggrabUniPk,36692,0.09214061498641968,0.9711893796920776,0.9800019860267639,0.9604082107543945,0.9929461479187012,0.9933478236198425,0.9698130488395691
wgEncodeAwgTfbsHaibGm12878Rad21V0416101UniPk,61527,0.12222767621278763,0.956125020980835,0.9652104377746582,0.9457728862762451,0.9895970225334167,0.9901679754257202,0.9550115466117859
wgEncodeAwgTfbsHaibH1hescRxraV0416102UniPk,2061,0.42053455114364624,0.8468992114067078,0.8258970975875854,0.866948127746582,0.9113989472389221,0.9157727956771851,0.8391516804695129
wgEncodeAwgTfbsSydhHelas3Gtf2f1ab28179IggrabUniPk,18314,0.3418912887573242,0.8506224155426025,0.8644907474517822,0.8356963992118835,0.9301614761352539,0.9292359352111816,0.8491466045379639
wgEncodeAwgTfbsUtaGm12892CtcfUniPk,74373,0.18178848922252655,0.931220293045044,0.939130425453186,0.9210293292999268,0.9789371490478516,0.9792644381523132,0.9294309020042419
wgEncodeAwgTfbsSydhHelas3E2f4UniPk,4379,0.3408142030239105,0.8540145754814148,0.8657070994377136,0.846046507358551,0.9360433220863342,0.9353529214859009,0.8554335236549377
wgEncodeAwgTfbsBroadHepg2Ezh239875UniPk,5235,0.5241975784301758,0.7555385828018188,0.7447271943092346,0.7522480487823486,0.8355134725570679,0.8349229097366333,0.7461071610450745
wgEncodeAwgTfbsSydhGm12878Mxi1IggmusUniPk,27861,0.3620340824127197,0.8398162722587585,0.8430445790290833,0.8352811932563782,0.9216741919517517,0.9210758805274963,0.8381157517433167
wgEncodeAwgTfbsSydhK562Rfx5IggrabUniPk,3447,0.3239671587944031,0.8738425970077515,0.8826763033866882,0.8569434285163879,0.9450346231460571,0.9443787932395935,0.8681163191795349
wgEncodeAwgTfbsSydhHelas3Pol2UniPk,27040,0.3952099084854126,0.8196309804916382,0.8264653086662292,0.8171913623809814,0.9026864767074585,0.9017225503921509,0.8209036588668823
wgEncodeAwgTfbsHaibHepg2Mybl2sc81192V0422111UniPk,28169,0.3648309111595154,0.8392857313156128,0.8477006554603577,0.829370379447937,0.9204764366149902,0.9205291867256165,0.8372334241867065
wgEncodeAwgTfbsSydhHepg2Brca1a300IggrabUniPk,2360,0.27174806594848633,0.8949152827262878,0.8941300511360168,0.8792632818222046,0.9591683149337769,0.9596309065818787,0.8852297067642212
wgEncodeAwgTfbsSydhK562MaxIggrabUniPk,49247,0.28210532665252686,0.8826774954795837,0.892598032951355,0.8709627985954285,0.9533288478851318,0.9534245729446411,0.880603015422821
wgEncodeAwgTfbsSydhRajiPol2UcdUniPk,28148,0.3779677450656891,0.8267593383789062,0.8393656015396118,0.8131090402603149,0.9129558801651001,0.9116636514663696,0.8237007260322571
wgEncodeAwgTfbsUwHpfCtcfUniPk,71381,0.09311996400356293,0.9690272808074951,0.97174072265625,0.9667044281959534,0.9934257864952087,0.9938086271286011,0.9689911007881165
wgEncodeAwgTfbsBroadHuvecCtcfUniPk,57876,0.10065991431474686,0.9659920334815979,0.9717584848403931,0.9594928622245789,0.9922471642494202,0.9925646781921387,0.9653800129890442
wgEncodeAwgTfbsHaibHepg2Fosl2V0416101UniPk,39439,0.21494871377944946,0.917137086391449,0.9210745692253113,0.9093420505523682,0.9717507362365723,0.9722062349319458,0.914537787437439
